timestamp,model,scenario,category,relation,dataset,t_embed_src_s,t_embed_tgt_s,t_embed_total_s,status,error
2025-08-26T17:56:18,ada,i_i,ChEMBL,Semantically-Joinable,assays_vertical_50_ec_av,,,0.391884,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 44002 tokens (44002 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:19,ada,i_i,ChEMBL,Semantically-Joinable,assays_vertical_70_ac1_av,,,0.427328,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 44003 tokens (44003 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:19,ada,i_i,ChEMBL,Semantically-Joinable,assays_vertical_70_ac2_av,,,0.398001,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 44002 tokens (44002 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:20,ada,i_i,ChEMBL,Semantically-Joinable,assays_vertical_70_ac3_av,,,0.942927,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 44002 tokens (44002 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:20,ada,i_i,ChEMBL,Semantically-Joinable,assays_vertical_70_ac4_av,,,0.709642,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 44002 tokens (44002 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:21,ada,i_i,ChEMBL,Semantically-Joinable,assays_vertical_70_ac5_av,,,0.409548,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 44002 tokens (44002 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:22,ada,i_i,ChEMBL,Semantically-Joinable,assays_vertical_70_ec_av,,,0.714963,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 44002 tokens (44002 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:22,ada,i_i,ChEMBL,Unionable,assays_horizontal_0_ac1_av,,,0.400748,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 36505 tokens (36505 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:23,ada,i_i,ChEMBL,Unionable,assays_horizontal_0_ac1_ev,,,1.632344,failed,"Error code: 429 - {'error': {'message': 'Rate limit reached for text-embedding-3-small in organization org-IY8OVT9qHzkQrlOde2UCNOTK on tokens per min (TPM): Limit 1000000, Used 1000000, Requested 9098. Please try again in 545ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}"
2025-08-26T17:56:24,ada,i_i,ChEMBL,Unionable,assays_horizontal_0_ac2_av,,,0.360573,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 36504 tokens (36504 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:25,ada,i_i,ChEMBL,Unionable,assays_horizontal_0_ac2_ev,,,1.16475,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21505 tokens (21505 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:26,ada,i_i,ChEMBL,Unionable,assays_horizontal_0_ac3_av,,,0.715088,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 36503 tokens (36503 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:27,ada,i_i,ChEMBL,Unionable,assays_horizontal_0_ac3_ev,,,0.30558,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21504 tokens (21504 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:27,ada,i_i,ChEMBL,Unionable,assays_horizontal_0_ac4_av,,,0.392527,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 36502 tokens (36502 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:27,ada,i_i,ChEMBL,Unionable,assays_horizontal_0_ac4_ev,,,0.323181,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21504 tokens (21504 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:28,ada,i_i,ChEMBL,Unionable,assays_horizontal_0_ac5_av,,,1.30221,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 36504 tokens (36504 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:29,ada,i_i,ChEMBL,Unionable,assays_horizontal_0_ac5_ev,,,0.352002,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21504 tokens (21504 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:29,ada,i_i,ChEMBL,Unionable,assays_horizontal_0_ec_av,,,2.270339,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 36504 tokens (36504 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:32,ada,i_i,ChEMBL,Unionable,assays_horizontal_0_ec_ev,,,1.05363,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21502 tokens (21502 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:33,ada,i_i,ChEMBL,Unionable,assays_horizontal_100_ac1_av,,,0.422917,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 44002 tokens (44002 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:33,ada,i_i,ChEMBL,Unionable,assays_horizontal_100_ac1_ev,,,1.835882,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 44002 tokens (44002 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:35,ada,i_i,ChEMBL,Unionable,assays_horizontal_100_ac2_av,,,0.491867,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 44002 tokens (44002 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:36,ada,i_i,ChEMBL,Unionable,assays_horizontal_100_ac2_ev,,,0.495056,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 44004 tokens (44004 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:36,ada,i_i,ChEMBL,Unionable,assays_horizontal_100_ac3_av,,,0.475748,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 44002 tokens (44002 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:37,ada,i_i,ChEMBL,Unionable,assays_horizontal_100_ac3_ev,,,0.433273,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 44006 tokens (44006 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:37,ada,i_i,ChEMBL,Unionable,assays_horizontal_100_ac4_av,,,0.492383,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 44004 tokens (44004 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:38,ada,i_i,ChEMBL,Unionable,assays_horizontal_100_ac4_ev,,,1.928216,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 44002 tokens (44002 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:40,ada,i_i,ChEMBL,Unionable,assays_horizontal_100_ac5_av,,,0.464294,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 44003 tokens (44003 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:40,ada,i_i,ChEMBL,Unionable,assays_horizontal_100_ac5_ev,,,2.150058,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 44002 tokens (44002 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:42,ada,i_i,ChEMBL,Unionable,assays_horizontal_100_ec_av,,,1.994432,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 44003 tokens (44003 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:44,ada,i_i,ChEMBL,Unionable,assays_horizontal_100_ec_ev,,,1.66442,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 44002 tokens (44002 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:46,ada,i_i,ChEMBL,Unionable,assays_horizontal_50_ac1_av,,,0.4104,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 32753 tokens (32753 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:46,ada,i_i,ChEMBL,Unionable,assays_horizontal_50_ac1_ev,,,1.376961,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 32752 tokens (32752 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:48,ada,i_i,ChEMBL,Unionable,assays_horizontal_50_ac2_av,,,0.430097,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 32754 tokens (32754 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:48,ada,i_i,ChEMBL,Unionable,assays_horizontal_50_ac2_ev,,,0.402067,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 32752 tokens (32752 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:49,ada,i_i,ChEMBL,Unionable,assays_horizontal_50_ac3_av,,,0.375144,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 32755 tokens (32755 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:49,ada,i_i,ChEMBL,Unionable,assays_horizontal_50_ac3_ev,,,0.358353,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 32755 tokens (32755 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:49,ada,i_i,ChEMBL,Unionable,assays_horizontal_50_ac4_av,,,1.199629,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 32755 tokens (32755 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:51,ada,i_i,ChEMBL,Unionable,assays_horizontal_50_ac4_ev,,,0.367014,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 32752 tokens (32752 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:51,ada,i_i,ChEMBL,Unionable,assays_horizontal_50_ac5_av,,,2.157615,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 32760 tokens (32760 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:53,ada,i_i,ChEMBL,Unionable,assays_horizontal_50_ac5_ev,,,0.352906,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 32754 tokens (32754 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:54,ada,i_i,ChEMBL,Unionable,assays_horizontal_50_ec_av,,,1.457652,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 32753 tokens (32753 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:55,ada,i_i,ChEMBL,Unionable,assays_horizontal_50_ec_ev,,,0.415282,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 32754 tokens (32754 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:55,ada,i_i,ChEMBL,View-Unionable,assays_both_0_1_ac1_av,,,0.296565,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21502 tokens (21502 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:56,ada,i_i,ChEMBL,View-Unionable,assays_both_0_1_ac1_ev,,,0.294996,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21502 tokens (21502 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:56,ada,i_i,ChEMBL,View-Unionable,assays_both_0_1_ac2_av,,,0.30221,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21511 tokens (21511 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:56,ada,i_i,ChEMBL,View-Unionable,assays_both_0_1_ac2_ev,,,0.96245,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21513 tokens (21513 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:57,ada,i_i,ChEMBL,View-Unionable,assays_both_0_1_ac3_av,,,0.329105,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21504 tokens (21504 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:58,ada,i_i,ChEMBL,View-Unionable,assays_both_0_1_ac3_ev,,,0.301677,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21504 tokens (21504 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:58,ada,i_i,ChEMBL,View-Unionable,assays_both_0_1_ac4_av,,,0.301617,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21511 tokens (21511 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:58,ada,i_i,ChEMBL,View-Unionable,assays_both_0_1_ac4_ev,,,0.960621,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21503 tokens (21503 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:56:59,ada,i_i,ChEMBL,View-Unionable,assays_both_0_1_ac5_av,,,0.416563,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21511 tokens (21511 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:57:00,ada,i_i,ChEMBL,View-Unionable,assays_both_0_1_ac5_ev,,,0.270096,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21509 tokens (21509 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:57:00,ada,i_i,ChEMBL,View-Unionable,assays_both_0_1_ec_av,,,0.349455,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21504 tokens (21504 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:57:00,ada,i_i,ChEMBL,View-Unionable,assays_both_0_1_ec_ev,,,0.277025,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21502 tokens (21502 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:57:01,ada,i_i,ChEMBL,View-Unionable,assays_both_0_30_ac1_av,,,0.285254,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21502 tokens (21502 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:57:01,ada,i_i,ChEMBL,View-Unionable,assays_both_0_30_ac1_ev,,,1.008631,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21502 tokens (21502 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:57:02,ada,i_i,ChEMBL,View-Unionable,assays_both_0_30_ac2_av,,,0.271929,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21510 tokens (21510 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:57:02,ada,i_i,ChEMBL,View-Unionable,assays_both_0_30_ac2_ev,,,0.348237,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21502 tokens (21502 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:57:03,ada,i_i,ChEMBL,View-Unionable,assays_both_0_30_ac3_av,,,1.019388,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21502 tokens (21502 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:57:04,ada,i_i,ChEMBL,View-Unionable,assays_both_0_30_ac3_ev,,,0.286851,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21502 tokens (21502 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:57:04,ada,i_i,ChEMBL,View-Unionable,assays_both_0_30_ac4_av,,,1.209341,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21502 tokens (21502 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:57:05,ada,i_i,ChEMBL,View-Unionable,assays_both_0_30_ac4_ev,,,0.819097,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21504 tokens (21504 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:57:06,ada,i_i,ChEMBL,View-Unionable,assays_both_0_30_ac5_av,,,0.666438,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21509 tokens (21509 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:57:07,ada,i_i,ChEMBL,View-Unionable,assays_both_0_30_ac5_ev,,,0.276336,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21512 tokens (21512 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:57:07,ada,i_i,ChEMBL,View-Unionable,assays_both_0_30_ec_av,,,0.329475,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21502 tokens (21502 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:57:07,ada,i_i,ChEMBL,View-Unionable,assays_both_0_30_ec_ev,,,0.286943,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21502 tokens (21502 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:57:08,ada,i_i,ChEMBL,View-Unionable,assays_both_0_50_ac1_av,,,0.313803,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21505 tokens (21505 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:57:08,ada,i_i,ChEMBL,View-Unionable,assays_both_0_50_ac1_ev,,,0.38254,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21502 tokens (21502 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:57:08,ada,i_i,ChEMBL,View-Unionable,assays_both_0_50_ac2_av,,,0.286882,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21504 tokens (21504 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:57:09,ada,i_i,ChEMBL,View-Unionable,assays_both_0_50_ac2_ev,,,0.354446,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21502 tokens (21502 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:57:09,ada,i_i,ChEMBL,View-Unionable,assays_both_0_50_ac3_av,,,0.355458,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21502 tokens (21502 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:57:10,ada,i_i,ChEMBL,View-Unionable,assays_both_0_50_ac3_ev,,,0.289643,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21502 tokens (21502 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:57:10,ada,i_i,ChEMBL,View-Unionable,assays_both_0_50_ac4_av,,,1.355487,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21505 tokens (21505 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:57:11,ada,i_i,ChEMBL,View-Unionable,assays_both_0_50_ac4_ev,,,0.365088,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21502 tokens (21502 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:57:12,ada,i_i,ChEMBL,View-Unionable,assays_both_0_50_ac5_av,,,0.395003,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21502 tokens (21502 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:57:12,ada,i_i,ChEMBL,View-Unionable,assays_both_0_50_ac5_ev,,,0.281031,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21502 tokens (21502 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:57:12,ada,i_i,ChEMBL,View-Unionable,assays_both_0_50_ec_av,,,0.28169,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21502 tokens (21502 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:57:13,ada,i_i,ChEMBL,View-Unionable,assays_both_0_50_ec_ev,,,0.340589,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21502 tokens (21502 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:57:13,ada,i_i,ChEMBL,View-Unionable,assays_both_0_70_ac1_av,,,0.410363,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21505 tokens (21505 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:57:13,ada,i_i,ChEMBL,View-Unionable,assays_both_0_70_ac1_ev,,,0.361171,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21502 tokens (21502 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
2025-08-26T17:57:14,ada,i_i,ChEMBL,View-Unionable,assays_both_0_70_ac2_av,,,0.632212,failed,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 8192 tokens, however you requested 21502 tokens (21502 in your prompt; 0 for the completion). Please reduce your prompt; or completion length."", 'type': 'invalid_request_error', 'param': None, 'code': None}}"
